TimeStamp, Role, Frame#, EyeGazePos, EyeGazeDir, GazeHitPoint, GazeHitNormal, DwellDuration, IsFixation, CurrentHitObject
117.56,False,6280,"0.47,1.60,-0.93","0.12,0.01,0.99","0.76,1.64,1.60","0.00,0.00,-1.00",2.381386,True,Cell(Clone)
117.63,False,6284,"0.47,1.60,-0.93","0.12,0.02,0.99","0.76,1.65,1.60","0.00,0.00,-1.00",2.448158,True,Cell(Clone)
117.68,False,6287,"0.47,1.60,-0.93","0.12,0.02,0.99","0.76,1.64,1.60","0.00,0.00,-1.00",2.498421,True,Cell(Clone)
117.73,False,6290,"0.47,1.60,-0.93","0.12,0.02,0.99","0.76,1.65,1.60","0.00,0.00,-1.00",2.556503,True,Cell(Clone)
117.79,False,6294,"0.47,1.60,-0.93","0.11,0.02,0.99","0.75,1.64,1.60","0.00,0.00,-1.00",2.614876,True,Cell(Clone)
117.86,False,6297,"0.47,1.60,-0.93","0.11,0.02,0.99","0.75,1.64,1.60","0.00,0.00,-1.00",2.679466,True,Cell(Clone)
117.91,False,6299,"0.47,1.60,-0.93","0.12,0.01,0.99","0.76,1.64,1.60","0.00,0.00,-1.00",2.732155,True,Cell(Clone)
117.96,False,6302,"0.47,1.60,-0.93","0.12,0.02,0.99","0.76,1.64,1.60","0.00,0.00,-1.00",2.782379,True,Cell(Clone)
118.03,False,6306,"0.47,1.60,-0.93","0.12,0.01,0.99","0.76,1.64,1.60","0.00,0.00,-1.00",2.848984,True,Cell(Clone)
118.09,False,6310,"0.47,1.60,-0.93","0.12,0.01,0.99","0.77,1.63,1.60","0.00,0.00,-1.00",2.914833,True,Cell(Clone)
118.16,False,6314,"0.47,1.60,-0.93","0.12,0.01,0.99","0.77,1.63,1.60","0.00,0.00,-1.00",2.982368,True,Cell(Clone)
118.21,False,6317,"0.47,1.60,-0.93","0.12,0.01,0.99","0.77,1.64,1.60","0.00,0.00,-1.00",3.03299,True,Cell(Clone)
118.28,False,6320,"0.47,1.60,-0.93","0.11,0.02,0.99","0.74,1.65,1.60","0.00,0.07,-1.00",3.103409,True,Cell(Clone)
118.34,False,6323,"0.46,1.60,-0.93","0.10,0.02,1.00","0.69,1.65,1.58","0.21,0.30,-0.93",3.160835,True,Capsule
118.39,False,6327,"0.46,1.60,-0.93","0.09,0.02,1.00","0.69,1.65,1.58","0.06,0.27,-0.96",0.05527496,True,Capsule
118.44,False,6330,"0.46,1.60,-0.93","0.09,0.02,1.00","0.68,1.67,1.59","0.13,-0.13,-0.98",0.1057129,True,Object3_4_5_3
118.49,False,6333,"0.46,1.60,-0.93","0.09,0.02,1.00","0.67,1.66,1.59","0.12,-0.12,-0.99",0.05039978,True,Object3_4_5_3
118.56,False,6336,"0.46,1.60,-0.93","0.09,0.02,1.00","0.69,1.65,1.58","-0.16,0.23,-0.96",0.1138382,True,Capsule
118.61,False,6340,"0.46,1.60,-0.93","0.09,0.02,1.00","0.69,1.64,1.58","0.01,0.03,-1.00",0.05458832,True,Capsule
118.68,False,6344,"0.46,1.60,-0.93","0.10,0.02,1.00","0.69,1.64,1.58","0.12,0.01,-0.99",0.1189117,True,Capsule
118.74,False,6348,"0.46,1.60,-0.93","0.10,0.03,1.00","0.68,1.67,1.58","0.22,-0.19,-0.96",0.1845245,True,Object3_4_5_3
118.81,False,6352,"0.46,1.60,-0.92","0.11,0.02,0.99","0.74,1.65,1.60","0.00,0.11,-0.99",0.0664444,True,Cell(Clone)
118.87,False,6354,"0.46,1.60,-0.92","0.12,0.02,0.99","0.76,1.64,1.60","0.00,0.00,-1.00",0.0652771,True,Cell(Clone)
118.93,False,6357,"0.46,1.60,-0.92","0.13,0.02,0.99","0.77,1.64,1.60","0.00,0.00,-1.00",0.1229706,True,Cell(Clone)
118.99,False,6361,"0.46,1.60,-0.92","0.13,0.01,0.99","0.77,1.63,1.60","0.00,0.00,-1.00",0.1834793,True,Cell(Clone)
119.04,False,6364,"0.46,1.59,-0.92","0.11,0.03,0.99","0.73,1.65,1.60","0.00,0.30,-0.95",0.2337494,True,Cell(Clone)
119.10,False,6367,"0.45,1.60,-0.92","0.11,0.03,0.99","0.73,1.65,1.60","0.00,0.20,-0.98",0.2932205,True,Cell(Clone)
119.16,False,6371,"0.45,1.59,-0.92","0.10,0.03,0.99","0.68,1.67,1.59","0.26,-0.11,-0.96",0.3500366,True,Object3_4_5_3
119.23,False,6375,"0.45,1.60,-0.91","0.10,0.03,0.99","0.68,1.67,1.59","0.03,-0.03,-1.00",0.06770325,True,Object3_4_5_3
119.30,False,6378,"0.45,1.60,-0.92","0.09,-0.04,0.99","0.68,1.50,1.59","-0.08,-0.08,-0.99",0.1393051,True,Object2_4_4_3
119.50,False,6388,"0.44,1.60,-0.92","0.10,-0.05,0.99","0.68,1.50,1.59","0.14,-0.25,-0.96",0.1963882,True,Object2_4_4_3
119.55,False,6390,"0.45,1.60,-0.91","0.11,0.00,0.99","0.70,1.60,1.59","0.39,-0.10,-0.91",0.2492218,True,Quad
119.61,False,6394,"0.45,1.60,-0.91","0.10,0.00,1.00","0.69,1.58,1.59","-0.09,0.00,-1.00",0.06183624,True,Object4_4_5_1
119.66,False,6397,"0.45,1.60,-0.91","0.09,-0.01,1.00","0.68,1.58,1.59","-0.09,0.00,-1.00",0.05023956,True,Object4_4_5_1
119.72,False,6400,"0.45,1.60,-0.91","0.10,-0.01,1.00","0.69,1.58,1.59","-0.09,0.00,-1.00",0.1145477,True,Object4_4_5_1
119.78,False,6404,"0.45,1.60,-0.92","0.10,0.00,1.00","0.67,1.60,1.58","0.46,0.00,-0.89",0.1699371,True,Object4_4_5_1
119.84,False,6408,"0.45,1.60,-0.92","0.10,0.01,0.99","0.70,1.61,1.59","0.11,0.00,-0.99",0.2332764,True,Quad
119.90,False,6411,"0.45,1.60,-0.92","0.11,0.01,0.99","0.70,1.62,1.59","0.34,0.00,-0.94",0.05727386,True,Quad
119.98,False,6414,"0.46,1.60,-0.92","0.11,0.00,0.99","0.73,1.60,1.60","0.00,0.00,-1.00",0.1340027,True,Cell(Clone)
120.03,False,6417,"0.46,1.60,-0.92","0.12,0.00,0.99","0.75,1.60,1.60","0.00,0.00,-1.00",0.05075073,True,Cell(Clone)
120.09,False,6421,"0.46,1.60,-0.92","0.13,0.00,0.99","0.80,1.59,1.59","-0.36,0.08,-0.93",0.1166077,True,Quad
120.16,False,6424,"0.46,1.60,-0.93","0.13,0.00,0.99","0.78,1.60,1.60","0.00,0.00,-1.00",0.07130432,True,Cell(Clone)
120.23,False,6427,"0.46,1.60,-0.93","0.12,0.00,0.99","0.76,1.60,1.60","0.00,0.00,-1.00",0.06317902,True,Cell(Clone)
120.29,False,6430,"0.46,1.60,-0.93","0.12,0.00,0.99","0.76,1.61,1.60","0.00,0.00,-1.00",0.1228409,True,Cell(Clone)
120.34,False,6434,"0.46,1.60,-0.93","0.13,0.00,0.99","0.77,1.61,1.60","0.00,0.00,-1.00",0.1785355,True,Cell(Clone)
120.40,False,6437,"0.46,1.60,-0.93","0.13,0.01,0.99","0.78,1.62,1.60","0.00,0.00,-1.00",0.2366867,True,Cell(Clone)
120.48,False,6441,"0.46,1.60,-0.93","0.13,0.01,0.99","0.81,1.61,1.58","-0.51,0.05,-0.86",0.3113937,True,Sphere
120.53,False,6444,"0.46,1.60,-0.94","0.12,0.01,0.99","0.77,1.62,1.60","0.00,0.00,-1.00",0.05123901,True,Cell(Clone)
120.58,False,6447,"0.47,1.60,-0.94","0.11,0.01,0.99","0.75,1.62,1.60","0.00,0.00,-1.00",0.05065155,True,Cell(Clone)
120.64,False,6451,"0.46,1.60,-0.94","0.11,0.01,0.99","0.74,1.62,1.60","0.00,0.00,-1.00",0.1153793,True,Cell(Clone)
120.70,False,6454,"0.46,1.60,-0.94","0.11,0.01,0.99","0.74,1.62,1.60","0.00,0.00,-1.00",0.1771393,True,Cell(Clone)
120.76,False,6458,"0.46,1.60,-0.94","0.11,0.01,0.99","0.74,1.62,1.60","0.00,0.00,-1.00",0.2320938,True,Cell(Clone)
120.81,False,6461,"0.46,1.60,-0.94","0.11,0.01,0.99","0.74,1.63,1.60","0.00,0.00,-1.00",0.283226,True,Cell(Clone)
120.86,False,6463,"0.46,1.60,-0.94","0.11,0.01,0.99","0.74,1.63,1.60","0.00,0.00,-1.00",0.3372879,True,Cell(Clone)
120.93,False,6465,"0.46,1.60,-0.94","0.11,0.01,0.99","0.74,1.63,1.60","0.00,0.00,-1.00",0.3985138,True,Cell(Clone)
120.99,True,6468,"0.46,1.60,-0.94","0.11,0.01,0.99","0.75,1.63,1.60","0.00,0.00,-1.00",0.4652176,True,Cell(Clone)
121.04,True,6471,"0.46,1.60,-0.94","0.12,0.01,0.99","0.75,1.62,1.60","0.00,0.00,-1.00",0.5158844,True,Cell(Clone)
121.10,True,6474,"0.46,1.60,-0.94","0.12,0.00,0.99","0.76,1.61,1.60","0.00,0.00,-1.00",0.5772552,True,Cell(Clone)
121.16,True,6478,"0.46,1.60,-0.94","0.12,0.00,0.99","0.75,1.61,1.60","0.00,0.00,-1.00",0.6341324,True,Cell(Clone)
121.23,True,6482,"0.46,1.60,-0.94","0.11,0.01,0.99","0.74,1.62,1.60","0.00,0.00,-1.00",0.7000656,True,Cell(Clone)
121.29,True,6486,"0.46,1.60,-0.94","0.11,0.01,0.99","0.74,1.62,1.60","0.00,0.00,-1.00",0.7661133,True,Cell(Clone)
121.35,True,6488,"0.46,1.60,-0.94","0.11,0.01,0.99","0.74,1.63,1.60","0.00,0.00,-1.00",0.8175507,True,Cell(Clone)
121.40,True,6491,"0.46,1.60,-0.94","-0.09,0.05,0.99","0.23,1.74,1.60","0.00,0.00,-1.00",0.8769531,False,Quad
123.10,True,6588,"0.43,1.61,-0.95","-0.19,-0.04,0.98","-0.04,1.52,1.60","-0.35,-0.08,-0.93",1.700287,False,Cell(Clone)
123.16,True,6592,"0.43,1.61,-0.94","-0.11,0.07,0.99","0.14,1.78,1.60","0.00,0.00,-1.00",0.05636597,False,Quad
123.23,True,6596,"0.43,1.61,-0.94","-0.12,0.02,0.99","0.14,1.65,1.60","0.00,0.31,-0.95",0.06645203,True,Cell(Clone)
123.29,True,6600,"0.43,1.61,-0.94","-0.12,0.03,0.99","0.14,1.65,1.60","0.00,0.66,-0.75",0.06501007,True,Cell(Clone)
123.35,True,6603,"0.43,1.61,-0.94","-0.12,0.05,0.99","0.15,1.73,1.59","-0.50,-0.10,-0.86",0.1248627,True,Capsule
123.41,True,6607,"0.43,1.61,-0.94","-0.12,0.05,0.99","0.15,1.74,1.59","-0.60,0.17,-0.78",0.0579834,True,Capsule
123.49,True,6610,"0.43,1.61,-0.94","-0.12,0.06,0.99","0.14,1.76,1.60","0.00,0.00,-1.00",0.1396255,True,Quad
123.55,True,6614,"0.43,1.61,-0.94","-0.12,0.06,0.99","0.15,1.74,1.59","-0.33,0.36,-0.87",0.06056976,True,Capsule
123.61,True,6618,"0.43,1.61,-0.94","-0.12,0.06,0.99","0.14,1.76,1.60","-0.31,0.00,-0.95",0.05599976,True,Quad
123.66,True,6620,"0.44,1.61,-0.94","-0.12,0.06,0.99","0.14,1.76,1.60","-0.10,0.00,-0.99",0.05285645,True,Quad
123.73,True,6624,"0.44,1.61,-0.94","-0.13,0.04,0.99","0.14,1.73,1.60","-0.69,0.00,-0.72",0.1187363,True,Quad
123.81,True,6628,"0.44,1.61,-0.94","-0.14,0.02,0.99","0.07,1.67,1.59","0.22,0.00,-0.97",0.1967392,True,Object4_0_5_3
123.86,True,6632,"0.43,1.61,-0.94","-0.09,-0.08,0.99","0.20,1.39,1.58","0.01,0.11,-0.99",0.05690765,False,Sphere
123.94,True,6636,"0.43,1.61,-0.94","-0.11,-0.08,0.99","0.15,1.41,1.59","0.28,-0.18,-0.94",0.07952118,True,Cylinder
124.00,True,6638,"0.43,1.61,-0.94","-0.12,-0.08,0.99","0.14,1.42,1.58","0.03,0.08,-1.00",0.05357361,True,Cylinder
124.24,True,6653,"0.43,1.61,-0.94","-0.19,-0.06,0.98","-0.03,1.44,1.59","-0.47,0.15,-0.87",0.300827,True,Quad
124.30,True,6656,"0.43,1.61,-0.94","-0.19,-0.07,0.98","-0.03,1.44,1.59","-0.32,0.04,-0.95",0.06070709,True,Quad
124.36,True,6660,"0.42,1.61,-0.94","-0.19,-0.06,0.98","-0.03,1.46,1.60","-0.69,0.00,-0.73",0.1188583,True,Cell(Clone)
124.41,True,6663,"0.42,1.61,-0.94","-0.19,-0.06,0.98","-0.04,1.46,1.60","-0.28,0.00,-0.96",0.05245209,True,Cell(Clone)
124.47,True,6664,"0.42,1.61,-0.94","-0.18,-0.04,0.98","-0.03,1.51,1.60","0.00,-0.14,-0.99",0.1112976,True,Cell(Clone)
124.53,True,6667,"0.42,1.61,-0.94","-0.18,-0.04,0.98","-0.03,1.50,1.60","0.00,0.06,-1.00",0.05496979,True,Cell(Clone)
124.58,True,6670,"0.41,1.61,-0.94","-0.18,-0.04,0.98","-0.03,1.50,1.60","0.00,0.03,-1.00",0.05289459,True,Cell(Clone)
124.64,True,6672,"0.41,1.60,-0.94","-0.18,-0.05,0.98","-0.02,1.45,1.59","-0.34,0.30,-0.89",0.1130524,True,Object2_0_4_0
124.70,True,6675,"0.41,1.61,-0.94","-0.18,-0.05,0.98","-0.03,1.48,1.60","-0.23,0.00,-0.97",0.05423737,True,Cell(Clone)
124.76,True,6679,"0.41,1.60,-0.94","-0.18,-0.04,0.98","-0.03,1.50,1.60","-0.18,0.00,-0.98",0.06465149,True,Cell(Clone)
124.81,True,6682,"0.41,1.61,-0.94","-0.18,-0.04,0.98","-0.04,1.50,1.60","-0.19,0.15,-0.97",0.1151505,True,Cell(Clone)
124.89,True,6686,"0.41,1.60,-0.95","-0.18,-0.03,0.98","-0.03,1.54,1.59","-0.51,-0.28,-0.81",0.1962204,True,Quad
124.96,True,6689,"0.41,1.60,-0.95","-0.18,-0.04,0.98","-0.04,1.50,1.60","-0.44,0.09,-0.89",0.06703949,True,Cell(Clone)
125.01,True,6692,"0.41,1.60,-0.95","-0.18,-0.04,0.98","-0.03,1.49,1.60","-0.18,0.00,-0.98",0.05370331,True,Cell(Clone)
125.07,True,6694,"0.41,1.60,-0.95","-0.18,-0.04,0.98","-0.03,1.50,1.60","-0.17,0.05,-0.98",0.1093063,True,Cell(Clone)
125.13,True,6697,"0.41,1.60,-0.95","-0.17,-0.03,0.98","-0.02,1.54,1.59","0.00,-0.29,-0.96",0.1687851,True,Quad
125.18,True,6700,"0.41,1.60,-0.95","-0.17,-0.03,0.99","-0.01,1.54,1.59","0.00,-0.29,-0.96",0.05033112,True,Quad
125.24,True,6704,"0.41,1.61,-0.95","-0.16,-0.03,0.99","0.00,1.54,1.59","0.00,-0.29,-0.96",0.1164703,True,Quad
125.30,True,6707,"0.41,1.61,-0.95","-0.16,-0.03,0.99","0.00,1.54,1.59","0.00,-0.26,-0.96",0.1766586,True,Quad
125.36,True,6711,"0.41,1.61,-0.95","-0.16,-0.03,0.99","0.00,1.54,1.59","0.00,-0.23,-0.97",0.2334518,True,Quad
125.42,True,6714,"0.41,1.61,-0.95","-0.16,-0.03,0.99","0.00,1.54,1.59","0.00,-0.33,-0.95",0.2975159,True,Quad
125.48,True,6716,"0.41,1.61,-0.95","-0.17,-0.04,0.99","-0.01,1.54,1.59","0.00,-0.42,-0.91",0.353241,True,Quad
125.55,True,6719,"0.41,1.61,-0.95","-0.17,-0.04,0.99","-0.02,1.52,1.60","0.00,-0.06,-1.00",0.4216919,True,Cell(Clone)
125.61,True,6722,"0.41,1.61,-0.95","-0.16,-0.03,0.99","-0.01,1.54,1.59","0.00,-0.35,-0.93",0.06192017,True,Quad
125.69,True,6726,"0.41,1.61,-0.95","-0.16,-0.03,0.99","0.00,1.54,1.59","0.00,-0.32,-0.95",0.08216095,True,Quad
125.76,True,6730,"0.41,1.61,-0.95","-0.16,-0.04,0.99","-0.01,1.52,1.60","0.00,0.00,-1.00",0.1445847,True,Cell(Clone)
125.81,True,6734,"0.41,1.61,-0.95","-0.17,-0.04,0.99","-0.01,1.54,1.59","0.00,-0.43,-0.90",0.05543518,True,Quad
125.88,True,6738,"0.41,1.61,-0.95","-0.17,-0.03,0.99","-0.01,1.54,1.59","0.00,-0.39,-0.92",0.06935883,True,Quad
125.94,True,6740,"0.41,1.61,-0.95","-0.16,-0.04,0.99","-0.01,1.50,1.60","0.00,0.09,-1.00",0.1270905,True,Cell(Clone)
126.01,True,6742,"0.41,1.60,-0.95","-0.16,-0.04,0.99","-0.01,1.49,1.60","0.00,0.00,-1.00",0.06817627,True,Cell(Clone)
126.06,True,6745,"0.41,1.61,-0.95","-0.17,-0.05,0.98","-0.02,1.45,1.59","-0.15,0.50,-0.85",0.1235809,True,Object2_0_4_0
126.11,True,6748,"0.41,1.61,-0.95","-0.17,-0.03,0.98","-0.03,1.54,1.59","0.00,-0.25,-0.97",0.05046082,True,Quad
126.16,True,6751,"0.41,1.61,-0.96","-0.17,-0.03,0.99","-0.02,1.54,1.59","0.00,-0.10,-0.99",0.05047607,True,Quad
126.21,True,6753,"0.41,1.61,-0.96","-0.16,-0.03,0.99","-0.01,1.54,1.59","0.00,-0.05,-1.00",0.1007462,True,Quad
126.28,True,6757,"0.41,1.61,-0.96","-0.16,-0.03,0.99","-0.01,1.54,1.59","0.00,0.00,-1.00",0.16436,True,Quad
126.33,True,6760,"0.41,1.61,-0.96","-0.17,-0.03,0.99","-0.02,1.54,1.59","0.00,0.00,-1.00",0.2151566,True,Quad
126.39,True,6764,"0.41,1.61,-0.96","-0.16,-0.03,0.99","-0.01,1.54,1.59","0.00,-0.05,-1.00",0.2815399,True,Quad
126.46,True,6767,"0.41,1.61,-0.96","-0.06,-0.01,1.00","0.24,1.60,1.59","0.12,-0.20,-0.97",0.3482437,False,Quad
126.51,True,6769,"0.40,1.61,-0.96","-0.06,-0.01,1.00","0.28,1.59,1.59","-0.34,0.07,-0.94",0.05056763,True,Quad
126.56,True,6772,"0.40,1.61,-0.96","-0.07,-0.02,1.00","0.22,1.57,1.60","0.00,0.00,-1.00",0.05278015,True,Cell(Clone)
126.63,True,6776,"0.41,1.61,-0.96","-0.16,-0.08,0.98","-0.02,1.39,1.58","0.42,0.11,-0.90",0.06371307,False,Sphere
126.68,True,6778,"0.41,1.61,-0.96","-0.15,-0.08,0.98","0.02,1.40,1.59","0.00,0.00,-1.00",0.05726624,True,Quad
126.74,True,6782,"0.41,1.61,-0.96","-0.15,-0.08,0.98","0.02,1.40,1.59","0.07,0.00,-1.00",0.05940247,True,Quad
126.81,True,6785,"0.41,1.61,-0.96","-0.15,-0.08,0.98","0.02,1.40,1.59","0.02,0.00,-1.00",0.1244049,True,Quad
126.87,True,6789,"0.41,1.61,-0.96","-0.15,-0.08,0.99","0.02,1.41,1.59","0.11,0.00,-0.99",0.1804962,True,Quad
126.94,True,6793,"0.41,1.61,-0.96","-0.15,-0.07,0.99","0.02,1.43,1.59","0.00,0.00,-1.00",0.2591629,True,Quad
127.00,True,6795,"0.41,1.61,-0.96","-0.16,-0.07,0.99","0.01,1.42,1.59","0.00,0.00,-1.00",0.3139572,True,Quad
127.06,True,6798,"0.41,1.61,-0.96","-0.15,-0.08,0.99","0.02,1.41,1.59","0.07,0.00,-1.00",0.379097,True,Quad
127.13,True,6802,"0.41,1.61,-0.96","-0.15,-0.08,0.99","0.02,1.41,1.59","0.00,0.00,-1.00",0.4430008,True,Quad
127.18,True,6805,"0.40,1.61,-0.96","-0.15,-0.08,0.99","0.01,1.41,1.59","0.00,0.00,-1.00",0.4932709,True,Quad
127.24,True,6808,"0.40,1.61,-0.96","-0.15,-0.08,0.98","0.01,1.41,1.59","0.00,0.00,-1.00",0.5602112,True,Quad
127.30,True,6811,"0.40,1.61,-0.96","-0.15,-0.08,0.98","0.01,1.41,1.59","0.00,0.00,-1.00",0.611496,True,Quad
127.36,True,6815,"0.40,1.61,-0.96","-0.16,-0.08,0.98","0.01,1.41,1.59","0.00,0.00,-1.00",0.6773071,True,Quad
127.43,True,6818,"0.40,1.61,-0.96","-0.16,-0.07,0.98","0.01,1.42,1.59","0.00,0.00,-1.00",0.7420273,True,Quad
127.48,True,6821,"0.40,1.61,-0.96","-0.15,-0.07,0.99","0.02,1.42,1.59","0.01,0.00,-1.00",0.7932129,True,Quad
127.81,True,6838,"0.40,1.61,-0.96","-0.17,-0.08,0.98","-0.02,1.40,1.58","0.00,0.28,-0.96",1.124435,True,Sphere
127.86,True,6842,"0.40,1.61,-0.96","-0.17,-0.08,0.98","-0.02,1.40,1.58","0.05,0.28,-0.96",0.05207062,True,Sphere
127.93,True,6846,"0.40,1.61,-0.96","-0.16,-0.08,0.98","-0.02,1.40,1.58","0.13,0.33,-0.93",0.1186447,True,Sphere
127.98,True,6849,"0.40,1.61,-0.96","-0.16,-0.08,0.98","-0.02,1.40,1.58","0.11,0.32,-0.94",0.1693573,True,Sphere
128.04,True,6850,"0.40,1.61,-0.96","-0.16,-0.07,0.98","-0.02,1.44,1.59","0.13,-0.25,-0.96",0.2283783,True,Object2_0_4_0
128.09,True,6853,"0.40,1.61,-0.96","-0.16,-0.07,0.98","-0.01,1.44,1.58","0.26,-0.26,-0.93",0.05641174,True,Object2_0_4_0
128.14,True,6856,"0.40,1.61,-0.96","-0.16,-0.07,0.98","-0.01,1.44,1.58","0.20,-0.20,-0.96",0.1073456,True,Object2_0_4_0
128.20,True,6858,"0.40,1.61,-0.96","-0.16,-0.07,0.98","-0.01,1.44,1.59","0.09,-0.09,-0.99",0.1622925,True,Object2_0_4_0
128.25,True,6860,"0.40,1.61,-0.96","-0.16,-0.07,0.98","-0.02,1.44,1.59","0.09,-0.20,-0.98",0.2133179,True,Object2_0_4_0
128.31,True,6864,"0.40,1.61,-0.96","-0.16,-0.07,0.98","-0.02,1.44,1.59","0.12,-0.28,-0.95",0.2738037,True,Object2_0_4_0
128.36,True,6866,"0.40,1.61,-0.96","-0.16,-0.07,0.98","-0.02,1.44,1.59","0.11,-0.18,-0.98",0.3259277,True,Object2_0_4_0
128.43,True,6870,"0.41,1.61,-0.96","-0.08,0.04,1.00","0.20,1.71,1.60","0.25,0.00,-0.97",0.3913269,False,Object3(Clone)
128.54,True,6875,"0.40,1.61,-0.96","0.12,0.04,0.99","0.68,1.67,1.59","0.40,0.70,-0.59",0.115036,False,Object3_4_5_3
128.59,True,6878,"0.40,1.61,-0.96","0.12,0.04,0.99","0.68,1.67,1.59","0.48,0.65,-0.58",0.05006409,True,Object3_4_5_3
128.65,True,6881,"0.40,1.61,-0.96","0.12,0.04,0.99","0.68,1.67,1.59","0.48,0.67,-0.57",0.1102295,True,Object3_4_5_3
128.71,True,6884,"0.40,1.61,-0.96","0.12,0.04,0.99","0.68,1.67,1.59","0.47,0.66,-0.58",0.162674,True,Object3_4_5_3
128.76,True,6888,"0.41,1.61,-0.97","-0.18,0.01,0.98","-0.03,1.64,1.59","-0.64,0.00,-0.76",0.2168427,False,Quad
129.01,True,6901,"0.41,1.61,-0.96","-0.16,-0.07,0.98","0.00,1.44,1.59","0.12,-0.23,-0.96",0.2522125,True,Object2_0_4_0
129.08,True,6904,"0.41,1.61,-0.97","-0.15,-0.07,0.99","0.02,1.43,1.59","0.00,0.00,-1.00",0.06468201,True,Quad
129.13,True,6907,"0.41,1.61,-0.97","-0.16,-0.07,0.99","0.01,1.42,1.59","0.00,0.00,-1.00",0.05178833,True,Quad
129.19,True,6911,"0.41,1.61,-0.97","-0.16,-0.07,0.99","0.00,1.44,1.59","0.12,0.00,-0.99",0.1156006,True,Object2_0_4_0
129.25,True,6914,"0.41,1.61,-0.97","-0.16,-0.07,0.98","0.00,1.45,1.59","0.11,-0.11,-0.99",0.0615387,True,Object2_0_4_0
129.31,True,6918,"0.41,1.61,-0.97","-0.16,-0.07,0.98","0.00,1.44,1.59","0.13,-0.06,-0.99",0.1168823,True,Object2_0_4_0
129.38,True,6922,"0.41,1.61,-0.97","-0.16,-0.07,0.98","0.00,1.44,1.59","0.14,-0.16,-0.98",0.1842041,True,Object2_0_4_0
129.43,True,6925,"0.41,1.61,-0.97","-0.16,-0.07,0.99","0.00,1.44,1.59","0.23,-0.06,-0.97",0.2348022,True,Object2_0_4_0
129.48,True,6927,"0.41,1.61,-0.97","-0.16,-0.07,0.99","0.00,1.44,1.59","0.24,0.00,-0.97",0.28508,True,Object2_0_4_0
129.54,True,6929,"0.41,1.61,-0.97","-0.15,-0.07,0.99","0.02,1.44,1.59","0.00,0.09,-1.00",0.3430328,True,Quad
129.59,True,6932,"0.41,1.61,-0.97","-0.16,-0.07,0.99","0.00,1.44,1.59","0.23,0.00,-0.97",0.05860901,True,Object2_0_4_0
129.66,True,6936,"0.41,1.61,-0.97","-0.16,-0.07,0.98","0.00,1.44,1.59","0.08,0.00,-1.00",0.06544495,True,Object2_0_4_0
129.71,True,6939,"0.41,1.61,-0.97","-0.16,-0.07,0.98","0.00,1.44,1.59","0.03,-0.15,-0.99",0.1170654,True,Object2_0_4_0
129.76,True,6941,"0.41,1.61,-0.97","-0.16,-0.07,0.98","0.00,1.44,1.59","0.11,-0.16,-0.98",0.167511,True,Object2_0_4_0
129.82,True,6944,"0.41,1.61,-0.97","-0.16,-0.07,0.98","-0.01,1.44,1.58","0.18,-0.18,-0.97",0.2230377,True,Object2_0_4_0
129.90,True,6948,"0.41,1.61,-0.97","-0.16,-0.07,0.98","-0.02,1.44,1.59","0.12,-0.28,-0.95",0.3013611,True,Object2_0_4_0
129.96,True,6951,"0.41,1.61,-0.97","-0.16,-0.07,0.98","-0.02,1.43,1.58","0.20,-0.24,-0.95",0.3672791,True,Object2_0_4_0
130.01,True,6953,"0.41,1.61,-0.97","-0.16,-0.07,0.98","0.00,1.45,1.58","-0.05,-0.54,-0.84",0.418869,True,Object2_0_4_0
130.07,True,6955,"0.41,1.61,-0.97","-0.16,-0.07,0.98","-0.01,1.44,1.58","0.25,-0.25,-0.93",0.4710541,True,Object2_0_4_0
130.13,True,6959,"0.41,1.61,-0.97","-0.16,-0.07,0.98","0.00,1.45,1.59","0.08,-0.08,-0.99",0.5326538,True,Object2_0_4_0
130.18,True,6962,"0.41,1.61,-0.97","-0.17,-0.06,0.98","-0.01,1.45,1.59","0.00,0.00,-1.00",0.5839233,True,Object2_0_4_0
130.24,True,6965,"0.41,1.61,-0.97","-0.17,-0.06,0.98","-0.01,1.45,1.59","-0.10,0.10,-0.99",0.6476593,True,Object2_0_4_0
130.29,True,6969,"0.41,1.61,-0.97","-0.17,-0.06,0.98","-0.01,1.45,1.59","0.00,0.05,-1.00",0.6987152,True,Object2_0_4_0
130.34,True,6972,"0.41,1.61,-0.97","-0.16,-0.06,0.98","0.00,1.45,1.59","-0.01,0.01,-1.00",0.749176,True,Object2_0_4_0
130.41,True,6976,"0.41,1.61,-0.97","-0.17,-0.06,0.98","-0.01,1.44,1.59","-0.05,0.05,-1.00",0.8155212,True,Object2_0_4_0
130.46,True,6979,"0.41,1.61,-0.97","-0.17,-0.06,0.98","-0.01,1.44,1.59","-0.13,0.13,-0.98",0.8659363,True,Object2_0_4_0
130.52,True,6982,"0.41,1.61,-0.97","-0.17,-0.07,0.98","-0.02,1.44,1.59","0.06,-0.21,-0.97",0.928833,True,Object2_0_4_0
130.60,True,6985,"0.41,1.61,-0.97","-0.16,-0.07,0.98","-0.01,1.43,1.58","0.21,-0.24,-0.95",1.002319,True,Object2_0_4_0
130.66,True,6989,"0.41,1.61,-0.97","-0.16,-0.07,0.98","-0.01,1.44,1.59","0.10,-0.10,-0.99",1.065536,True,Object2_0_4_0
